,Created at,User ID,User Name,Text,Description,Location,Followers Count,Friends Count,Statuses Count,Profile Image Url
623,Wed Jan 26 06:18:49 +0000 2022,1486222074687406082,Mazi Uche,"@MrOdanz Oh.. Headset not speaker, sorry o.. You for get sony xm3 or 4 😅.. I use the xm3 best headphones I've used.",Data Scientist | Lil Wayne | Real Madrid,,463,1064,1284,http://pbs.twimg.com/profile_images/1408673250599657475/eGNfPEEy_normal.jpg
624,Wed Jan 26 06:04:22 +0000 2022,1486218435218522112,Mazi Uche,"@MrOdanz No dey disrespect jbl.
Which one did you get tho?",Data Scientist | Lil Wayne | Real Madrid,,463,1064,1284,http://pbs.twimg.com/profile_images/1408673250599657475/eGNfPEEy_normal.jpg
625,Tue Jan 25 20:51:46 +0000 2022,1486079370704072704,Mazi Uche,"@_PLICE I have both. I still default back to my android.
I can't deal with Apple keyboard... No vanced youtube and… https://t.co/epFeXD8a7m",Data Scientist | Lil Wayne | Real Madrid,,463,1064,1284,http://pbs.twimg.com/profile_images/1408673250599657475/eGNfPEEy_normal.jpg
626,Tue Jan 25 08:28:44 +0000 2022,1485892379404120064,Mazi Uche,@Sujodamystique Seat belt was not a thing too in the beginning,Data Scientist | Lil Wayne | Real Madrid,,463,1064,1284,http://pbs.twimg.com/profile_images/1408673250599657475/eGNfPEEy_normal.jpg
627,Tue Jan 25 03:04:32 +0000 2022,1485810791202889733,Mazi Uche,@the_akinola The one we complain put us in wahala lol. Na 7man comitee we form now to apologize on the class behalf. We dey. Final year...,Data Scientist | Lil Wayne | Real Madrid,,463,1064,1284,http://pbs.twimg.com/profile_images/1408673250599657475/eGNfPEEy_normal.jpg
628,Mon Jan 24 10:41:19 +0000 2022,1485563358078283779,Mazi Uche,"@_PLICE If i were the girl, make earth open swallow me oo😭",Data Scientist | Lil Wayne | Real Madrid,,463,1064,1284,http://pbs.twimg.com/profile_images/1408673250599657475/eGNfPEEy_normal.jpg
629,Sun Jan 23 17:04:25 +0000 2022,1485297380106944512,Mazi Uche,"@ToyosiGodwin Data Analysis
Data Science
https://t.co/MHB88ipbdM",Data Scientist | Lil Wayne | Real Madrid,,463,1064,1284,http://pbs.twimg.com/profile_images/1408673250599657475/eGNfPEEy_normal.jpg
630,Sun Jan 23 17:03:42 +0000 2022,1485297197478555652,Mazi Uche,"@ToyosiGodwin Programing
Data science
Computer Science
https://t.co/pY70IjOGFK",Data Scientist | Lil Wayne | Real Madrid,,463,1064,1284,http://pbs.twimg.com/profile_images/1408673250599657475/eGNfPEEy_normal.jpg
631,Sun Jan 23 16:59:34 +0000 2022,1485296161359544323,Mazi Uche,"@MrOdanz I no just understand. No be my data I go use continue the match.
Their Coach sef no dey",Data Scientist | Lil Wayne | Real Madrid,,463,1064,1284,http://pbs.twimg.com/profile_images/1408673250599657475/eGNfPEEy_normal.jpg
632,Sun Jan 23 16:12:56 +0000 2022,1485284424321323017,Mazi Uche,@olowookerejnr @MrOdanz Type it on youtube... Add Nigeria.,Data Scientist | Lil Wayne | Real Madrid,,463,1064,1284,http://pbs.twimg.com/profile_images/1408673250599657475/eGNfPEEy_normal.jpg
633,Sun Jan 23 14:55:37 +0000 2022,1485264966345236485,Mazi Uche,@UgwunnaEjikem Ass clear,Data Scientist | Lil Wayne | Real Madrid,,463,1064,1284,http://pbs.twimg.com/profile_images/1408673250599657475/eGNfPEEy_normal.jpg
634,Sun Jan 23 13:32:08 +0000 2022,1485243955637899274,Mazi Uche,@Wizarab10 Crime!,Data Scientist | Lil Wayne | Real Madrid,,463,1064,1284,http://pbs.twimg.com/profile_images/1408673250599657475/eGNfPEEy_normal.jpg
635,Sun Jan 23 13:28:54 +0000 2022,1485243143754764289,Mazi Uche,@MrOdanz Cant believe he beat a murder case too!,Data Scientist | Lil Wayne | Real Madrid,,463,1064,1284,http://pbs.twimg.com/profile_images/1408673250599657475/eGNfPEEy_normal.jpg
636,Sun Jan 23 11:12:04 +0000 2022,1485208708065996800,Mazi Uche,@MrOdanz Except if you're doing arbitrage 😎,Data Scientist | Lil Wayne | Real Madrid,,463,1064,1284,http://pbs.twimg.com/profile_images/1408673250599657475/eGNfPEEy_normal.jpg
637,Sat Jan 22 15:59:12 +0000 2022,1484918577731977221,Mazi Uche,@MrOdanz We fit learn on the job? 🤣,Data Scientist | Lil Wayne | Real Madrid,,463,1064,1284,http://pbs.twimg.com/profile_images/1408673250599657475/eGNfPEEy_normal.jpg
638,Sat Jan 22 15:57:31 +0000 2022,1484918154933452805,Mazi Uche,@GiftOjeabulu_ Ps. I used html and css 🙈,Data Scientist | Lil Wayne | Real Madrid,,463,1064,1284,http://pbs.twimg.com/profile_images/1408673250599657475/eGNfPEEy_normal.jpg
639,Sat Jan 22 15:54:32 +0000 2022,1484917406560624648,Mazi Uche,"@GiftOjeabulu_ Check mine out
https://t.co/9Jun2900MT  😅",Data Scientist | Lil Wayne | Real Madrid,,463,1064,1284,http://pbs.twimg.com/profile_images/1408673250599657475/eGNfPEEy_normal.jpg
640,Sat Jan 22 15:19:04 +0000 2022,1484908479559127044,Mazi Uche,@VictorkeleAFC @MrOdanz I swear,Data Scientist | Lil Wayne | Real Madrid,,463,1064,1284,http://pbs.twimg.com/profile_images/1408673250599657475/eGNfPEEy_normal.jpg
641,Sat Jan 22 15:18:18 +0000 2022,1484908285023199237,Mazi Uche,"@MrOdanz To even be a spartan on like the from the 300s, they are not the strongest. They are just rich enough to b… https://t.co/9QiTNLfNCj",Data Scientist | Lil Wayne | Real Madrid,,463,1064,1284,http://pbs.twimg.com/profile_images/1408673250599657475/eGNfPEEy_normal.jpg
642,Sat Jan 22 11:43:58 +0000 2022,1484854350086299653,Mazi Uche,@blackscholar83 @Red3Bug @iamKierraD I really thought I'd finish this in 2 months! You definitely can't except you'… https://t.co/EWWtI5e8Rl,Data Scientist | Lil Wayne | Real Madrid,,463,1064,1284,http://pbs.twimg.com/profile_images/1408673250599657475/eGNfPEEy_normal.jpg
643,Sat Jan 22 11:42:36 +0000 2022,1484854004362403842,Mazi Uche,@iamKierraD It's totally worth the journey!,Data Scientist | Lil Wayne | Real Madrid,,463,1064,1284,http://pbs.twimg.com/profile_images/1408673250599657475/eGNfPEEy_normal.jpg
644,Sat Jan 22 09:59:04 +0000 2022,1484827950402920450,Mazi Uche,"@sugabelly You're racist.
She is Nigerian by marriage nau",Data Scientist | Lil Wayne | Real Madrid,,463,1064,1284,http://pbs.twimg.com/profile_images/1408673250599657475/eGNfPEEy_normal.jpg
645,Sat Jan 22 09:57:45 +0000 2022,1484827616158928899,Mazi Uche,@__Emeka You use 40gb 😳,Data Scientist | Lil Wayne | Real Madrid,,463,1064,1284,http://pbs.twimg.com/profile_images/1408673250599657475/eGNfPEEy_normal.jpg
646,Sat Jan 22 09:03:55 +0000 2022,1484814071396458496,Mazi Uche,"@Kynsofficial Well, I'm team python... So I don't really learn much from your feeds.. But the Twitter space sha 🔥 🔥",Data Scientist | Lil Wayne | Real Madrid,,463,1064,1284,http://pbs.twimg.com/profile_images/1408673250599657475/eGNfPEEy_normal.jpg
647,Sat Jan 22 07:02:01 +0000 2022,1484783391132295170,Mazi Uche,"@nikigupta123 @Kynsofficial Yes!
Especially resume for fresh graduates with little to no work experience. 
I'm conf… https://t.co/uEAoeIIAsV",Data Scientist | Lil Wayne | Real Madrid,,463,1064,1284,http://pbs.twimg.com/profile_images/1408673250599657475/eGNfPEEy_normal.jpg
648,Fri Jan 21 10:18:43 +0000 2022,1484470507961475076,Mazi Uche,@MrOdanz You just dey tackle this guy for days now.. Wetin e do you 🤣,Data Scientist | Lil Wayne | Real Madrid,,463,1064,1284,http://pbs.twimg.com/profile_images/1408673250599657475/eGNfPEEy_normal.jpg
649,Thu Jan 20 21:42:22 +0000 2022,1484280165924581378,Mazi Uche,Why should I need job experience to get an internship role? 😪,Data Scientist | Lil Wayne | Real Madrid,,463,1064,1284,http://pbs.twimg.com/profile_images/1408673250599657475/eGNfPEEy_normal.jpg
650,Thu Jan 20 08:55:58 +0000 2022,1484087291995987970,Mazi Uche,@ShamontielV @DailyLoud J rapped about selling drugs gee,Data Scientist | Lil Wayne | Real Madrid,,463,1064,1284,http://pbs.twimg.com/profile_images/1408673250599657475/eGNfPEEy_normal.jpg
651,Thu Jan 20 08:54:32 +0000 2022,1484086934687436800,Mazi Uche,"@Apex_Zy 💯.

Boss check dm🙏🏿",Data Scientist | Lil Wayne | Real Madrid,,463,1064,1284,http://pbs.twimg.com/profile_images/1408673250599657475/eGNfPEEy_normal.jpg
652,Tue Jan 18 20:19:03 +0000 2022,1483534420682452994,Mazi Uche,@Nekie_neka Byeoli pronounced bye-oh-li?,Data Scientist | Lil Wayne | Real Madrid,,463,1064,1284,http://pbs.twimg.com/profile_images/1408673250599657475/eGNfPEEy_normal.jpg
653,Tue Jan 18 17:11:46 +0000 2022,1483487288734756864,Mazi Uche,"@OgbeniDipo Jamb is unnecessary hard o. 
I took SAT and JAMB..
I even took SAT when they were still talking points off on failed answer",Data Scientist | Lil Wayne | Real Madrid,,463,1064,1284,http://pbs.twimg.com/profile_images/1408673250599657475/eGNfPEEy_normal.jpg
654,Tue Jan 18 06:17:13 +0000 2022,1483322568388063237,Mazi Uche,@TheBriDen Who dey drag am with you 🤣,Data Scientist | Lil Wayne | Real Madrid,,463,1064,1284,http://pbs.twimg.com/profile_images/1408673250599657475/eGNfPEEy_normal.jpg
655,Mon Jan 17 14:55:46 +0000 2022,1483090677219184643,Mazi Uche,"@Elkrosmediahub @abide_bayo Funny thing till you sell off, your money sit ducked in those trucks..
Imagine expected… https://t.co/6NfSnhQHbj",Data Scientist | Lil Wayne | Real Madrid,,463,1064,1284,http://pbs.twimg.com/profile_images/1408673250599657475/eGNfPEEy_normal.jpg
656,Mon Jan 17 08:20:28 +0000 2022,1482991195467005958,Mazi Uche,@Hodunayo6 @OgbeniDipo 🤣 🤣 🤣,Data Scientist | Lil Wayne | Real Madrid,,463,1064,1284,http://pbs.twimg.com/profile_images/1408673250599657475/eGNfPEEy_normal.jpg
657,Sun Jan 16 23:11:58 +0000 2022,1482853161098485762,Mazi Uche,"Really learned a lot taking this course.
Open to practicing my skill as an analyst

Resume: https://t.co/9Jun2900MT https://t.co/0sQ0rkKv07",Data Scientist | Lil Wayne | Real Madrid,,463,1064,1284,http://pbs.twimg.com/profile_images/1408673250599657475/eGNfPEEy_normal.jpg
658,Sat Jan 15 17:17:01 +0000 2022,1482401446868008973,Mazi Uche,@OgbeniDipo Python... Lots of libraries.. And big communities,Data Scientist | Lil Wayne | Real Madrid,,463,1064,1284,http://pbs.twimg.com/profile_images/1408673250599657475/eGNfPEEy_normal.jpg
659,Sat Jan 15 17:00:01 +0000 2022,1482397169881698306,Mazi Uche,"@OgbeniDipo https://t.co/sp2yvwDpCi

I have a medium post where I explained data analystics and data analysis.

Dat… https://t.co/lpb9p0pGwz",Data Scientist | Lil Wayne | Real Madrid,,463,1064,1284,http://pbs.twimg.com/profile_images/1408673250599657475/eGNfPEEy_normal.jpg
660,Sat Jan 15 16:41:37 +0000 2022,1482392538149531657,Mazi Uche,@ItsTheLazyChef @aproko_doctor come and see Casino something,Data Scientist | Lil Wayne | Real Madrid,,463,1064,1284,http://pbs.twimg.com/profile_images/1408673250599657475/eGNfPEEy_normal.jpg
661,Sat Jan 15 16:36:21 +0000 2022,1482391211767959556,Mazi Uche,@Sujodamystique Why nau 😭,Data Scientist | Lil Wayne | Real Madrid,,463,1064,1284,http://pbs.twimg.com/profile_images/1408673250599657475/eGNfPEEy_normal.jpg
662,Fri Jan 14 07:28:57 +0000 2022,1481891069201637380,Mazi Uche,@MrOdanz Might as well bend over and get fucked,Data Scientist | Lil Wayne | Real Madrid,,463,1064,1284,http://pbs.twimg.com/profile_images/1408673250599657475/eGNfPEEy_normal.jpg
663,Thu Jan 13 21:32:21 +0000 2022,1481740929732157440,Mazi Uche,@AlysSinclaire Madrid,Data Scientist | Lil Wayne | Real Madrid,,463,1064,1284,http://pbs.twimg.com/profile_images/1408673250599657475/eGNfPEEy_normal.jpg
664,Thu Jan 13 21:28:46 +0000 2022,1481740028128731136,Mazi Uche,"@oku_yungx We be natural enemies zi..

Hala Madrid",Data Scientist | Lil Wayne | Real Madrid,,463,1064,1284,http://pbs.twimg.com/profile_images/1408673250599657475/eGNfPEEy_normal.jpg
665,Thu Jan 13 13:40:24 +0000 2022,1481622160238166017,Mazi Uche,@dcently @selahspades Good point,Data Scientist | Lil Wayne | Real Madrid,,463,1064,1284,http://pbs.twimg.com/profile_images/1408673250599657475/eGNfPEEy_normal.jpg
666,Thu Jan 13 13:24:11 +0000 2022,1481618077112487947,Mazi Uche,@dcently @selahspades And spider man is from Brooklyn,Data Scientist | Lil Wayne | Real Madrid,,463,1064,1284,http://pbs.twimg.com/profile_images/1408673250599657475/eGNfPEEy_normal.jpg
667,Thu Jan 13 07:51:58 +0000 2022,1481534472784949248,Mazi Uche,@TheFilmtivist Reality is.. Most lga chairmen/house of rep/senator are in those two major parties.. If they could w… https://t.co/uKyGBEE5mb,Data Scientist | Lil Wayne | Real Madrid,,463,1064,1284,http://pbs.twimg.com/profile_images/1408673250599657475/eGNfPEEy_normal.jpg
668,Thu Jan 13 07:45:15 +0000 2022,1481532781796765698,Mazi Uche,"@_PLICE All these their rare, medium rare stuff 😂..

Cook the meat joor",Data Scientist | Lil Wayne | Real Madrid,,463,1064,1284,http://pbs.twimg.com/profile_images/1408673250599657475/eGNfPEEy_normal.jpg
669,Thu Jan 13 06:14:42 +0000 2022,1481509995808235520,Mazi Uche,Belike glo never get the memo,Data Scientist | Lil Wayne | Real Madrid,,463,1064,1284,http://pbs.twimg.com/profile_images/1408673250599657475/eGNfPEEy_normal.jpg
670,Thu Jan 13 05:53:42 +0000 2022,1481504709944832002,Mazi Uche,@MrOdanz I swear 😭,Data Scientist | Lil Wayne | Real Madrid,,463,1064,1284,http://pbs.twimg.com/profile_images/1408673250599657475/eGNfPEEy_normal.jpg
671,Thu Jan 13 05:52:41 +0000 2022,1481504455573057541,Mazi Uche,"@Ahhmeana @DataJayInTech You're not alone. Although I'm on the last, 6months in 😅",Data Scientist | Lil Wayne | Real Madrid,,463,1064,1284,http://pbs.twimg.com/profile_images/1408673250599657475/eGNfPEEy_normal.jpg
672,Wed Jan 12 23:39:23 +0000 2022,1481410509765238792,Mazi Uche,"@MaaziPantilimon @mrmacaronii No, try read the room next time.
E no bad pass for you.
Reading the room shows you're… https://t.co/gu16NkHBgK",Data Scientist | Lil Wayne | Real Madrid,,463,1064,1284,http://pbs.twimg.com/profile_images/1408673250599657475/eGNfPEEy_normal.jpg
673,Wed Jan 12 17:00:13 +0000 2022,1481310055274356739,Mazi Uche,"@KawuGarba @mrmacaronii After an illegal raid. They can claim it was planted.
Don't worry keep defending nonsense, e go touch everybody",Data Scientist | Lil Wayne | Real Madrid,,463,1064,1284,http://pbs.twimg.com/profile_images/1408673250599657475/eGNfPEEy_normal.jpg
674,Wed Jan 12 16:58:56 +0000 2022,1481309734900805636,Mazi Uche,@mansherry_YOMI @NastyBlaq @SMiTHiE___ So long as it's an illegal raid.. They can claim it was planted,Data Scientist | Lil Wayne | Real Madrid,,463,1064,1284,http://pbs.twimg.com/profile_images/1408673250599657475/eGNfPEEy_normal.jpg
675,Wed Jan 12 16:11:25 +0000 2022,1481297775707004929,Mazi Uche,"@_darniyel Installing python libraries with pip or conda is stress free on Linux based systems.
UI of Mac is way be… https://t.co/4cTYN6AH1I",Data Scientist | Lil Wayne | Real Madrid,,463,1064,1284,http://pbs.twimg.com/profile_images/1408673250599657475/eGNfPEEy_normal.jpg
676,Wed Jan 12 16:05:41 +0000 2022,1481296330853077002,Mazi Uche,"@MaaziPantilimon @mrmacaronii Get lost trying to make this an ethnic issue.
Next time know when to beg",Data Scientist | Lil Wayne | Real Madrid,,463,1064,1284,http://pbs.twimg.com/profile_images/1408673250599657475/eGNfPEEy_normal.jpg
677,Wed Jan 12 03:00:24 +0000 2022,1481098708041281539,Mazi Uche,@MaaziPantilimon @mrmacaronii You dey very stupid ọ. Can't you read the room?,Data Scientist | Lil Wayne | Real Madrid,,463,1064,1284,http://pbs.twimg.com/profile_images/1408673250599657475/eGNfPEEy_normal.jpg
678,Wed Jan 12 02:57:50 +0000 2022,1481098062571479044,Mazi Uche,"@BigManBigName1 @holufhisaryor @TheBriDen Watford should know better not to tweet him.
You lucky we won.. The vile… https://t.co/FEkEWOILxS",Data Scientist | Lil Wayne | Real Madrid,,463,1064,1284,http://pbs.twimg.com/profile_images/1408673250599657475/eGNfPEEy_normal.jpg
679,Tue Jan 11 10:41:51 +0000 2022,1480852449606971394,Mazi Uche,@UgwunnaEjikem @Elkrosmediahub Wan*,Data Scientist | Lil Wayne | Real Madrid,,463,1064,1284,http://pbs.twimg.com/profile_images/1408673250599657475/eGNfPEEy_normal.jpg
680,Tue Jan 11 10:41:40 +0000 2022,1480852402978889728,Mazi Uche,@UgwunnaEjikem @Elkrosmediahub ug was steal your job,Data Scientist | Lil Wayne | Real Madrid,,463,1064,1284,http://pbs.twimg.com/profile_images/1408673250599657475/eGNfPEEy_normal.jpg
681,Tue Jan 11 09:59:38 +0000 2022,1480841823962734593,Mazi Uche,@Letter_to_Jack bUt hE tAugHt hiM nAu🙄,Data Scientist | Lil Wayne | Real Madrid,,463,1064,1284,http://pbs.twimg.com/profile_images/1408673250599657475/eGNfPEEy_normal.jpg
682,Tue Jan 11 09:43:38 +0000 2022,1480837796738879489,Mazi Uche,@TheBriDen Everybody get WhatsApp. Make them text joor,Data Scientist | Lil Wayne | Real Madrid,,463,1064,1284,http://pbs.twimg.com/profile_images/1408673250599657475/eGNfPEEy_normal.jpg
683,Tue Jan 11 08:58:30 +0000 2022,1480826439989702658,Mazi Uche,"@Sujodamystique You can WhatsApp.
Calling no mean say I go pick sha.
I genuinely hate calls and my friends know thi… https://t.co/LiToGb69PX",Data Scientist | Lil Wayne | Real Madrid,,463,1064,1284,http://pbs.twimg.com/profile_images/1408673250599657475/eGNfPEEy_normal.jpg
684,Mon Jan 10 21:01:08 +0000 2022,1480645907716747264,Mazi Uche,@OgbeniDipo @DataCamp  should be up there. They are doing a good job with data science.. And they have a certificat… https://t.co/bb1p7SqDRr,Data Scientist | Lil Wayne | Real Madrid,,463,1064,1284,http://pbs.twimg.com/profile_images/1408673250599657475/eGNfPEEy_normal.jpg
685,Mon Jan 10 19:34:36 +0000 2022,1480624134082252809,Mazi Uche,@Sujodamystique 🤣 🤣.. I swear,Data Scientist | Lil Wayne | Real Madrid,,463,1064,1284,http://pbs.twimg.com/profile_images/1408673250599657475/eGNfPEEy_normal.jpg
686,Mon Jan 10 19:32:04 +0000 2022,1480623493146415110,Mazi Uche,@hackSultan It last long 😬,Data Scientist | Lil Wayne | Real Madrid,,463,1064,1284,http://pbs.twimg.com/profile_images/1408673250599657475/eGNfPEEy_normal.jpg
687,Mon Jan 10 18:09:13 +0000 2022,1480602643735195649,Mazi Uche,"@femiri_annie Maybe tell him... Nna, i get boyfriend.. Sha na Twitter that post na definite 🧢",Data Scientist | Lil Wayne | Real Madrid,,463,1064,1284,http://pbs.twimg.com/profile_images/1408673250599657475/eGNfPEEy_normal.jpg
688,Mon Jan 10 12:05:30 +0000 2022,1480511111015378944,Mazi Uche,@MrOdanz @TheBriDen Ok 401,Data Scientist | Lil Wayne | Real Madrid,,463,1064,1284,http://pbs.twimg.com/profile_images/1408673250599657475/eGNfPEEy_normal.jpg
689,Mon Jan 10 08:49:19 +0000 2022,1480461740160790529,Mazi Uche,"@the_beardedsina I watch anime and speak multiple languages.
2+2 is 8 😌",Data Scientist | Lil Wayne | Real Madrid,,463,1064,1284,http://pbs.twimg.com/profile_images/1408673250599657475/eGNfPEEy_normal.jpg
690,Mon Jan 10 08:44:46 +0000 2022,1480460594490789890,Mazi Uche,"Rejection letter is just as important as acceptance letter.
Knowing where you stand is better than not knowing",Data Scientist | Lil Wayne | Real Madrid,,463,1064,1284,http://pbs.twimg.com/profile_images/1408673250599657475/eGNfPEEy_normal.jpg
691,Mon Jan 10 08:43:07 +0000 2022,1480460183306489856,Mazi Uche,"@knightofdelta @ToyosiGodwin Maybe mass mail them
If it's a Gmail, use a Gmail extractor to extract mails of people… https://t.co/Q67lyXySRR",Data Scientist | Lil Wayne | Real Madrid,,463,1064,1284,http://pbs.twimg.com/profile_images/1408673250599657475/eGNfPEEy_normal.jpg
692,Mon Jan 10 07:54:09 +0000 2022,1480447858239320066,Mazi Uche,@Dave_shegs @Letter_to_Jack Game,Data Scientist | Lil Wayne | Real Madrid,,463,1064,1284,http://pbs.twimg.com/profile_images/1408673250599657475/eGNfPEEy_normal.jpg
693,Sun Jan 09 16:57:42 +0000 2022,1480222257431654404,Mazi Uche,@frag316 @sourpatchlyds F to M is on testosterone 🙄,Data Scientist | Lil Wayne | Real Madrid,,463,1064,1284,http://pbs.twimg.com/profile_images/1408673250599657475/eGNfPEEy_normal.jpg
694,Sun Jan 09 16:54:43 +0000 2022,1480221506819039236,Mazi Uche,@Wizarab10 🤣,Data Scientist | Lil Wayne | Real Madrid,,463,1064,1284,http://pbs.twimg.com/profile_images/1408673250599657475/eGNfPEEy_normal.jpg
695,Sun Jan 09 12:09:55 +0000 2022,1480149834363506696,Mazi Uche,"@DrOlufunmilayo @gbengaajiboy As a student, your insurance is tied to your school.. And they usually have one atten… https://t.co/qpzm9dEXhN",Data Scientist | Lil Wayne | Real Madrid,,463,1064,1284,http://pbs.twimg.com/profile_images/1408673250599657475/eGNfPEEy_normal.jpg
696,Sun Jan 09 12:09:10 +0000 2022,1480149646760677381,Mazi Uche,@DrOlufunmilayo Lol.. Abroad not here.,Data Scientist | Lil Wayne | Real Madrid,,463,1064,1284,http://pbs.twimg.com/profile_images/1408673250599657475/eGNfPEEy_normal.jpg
697,Sun Jan 09 08:26:18 +0000 2022,1480093563346206722,Mazi Uche,@FinPlanKaluAja1 @threadreaderapp,Data Scientist | Lil Wayne | Real Madrid,,463,1064,1284,http://pbs.twimg.com/profile_images/1408673250599657475/eGNfPEEy_normal.jpg
698,Sat Jan 08 11:34:59 +0000 2022,1479778657560408066,Mazi Uche,@ablebaee Exactly how I feel when people question my I love anime and KDrama 💔,Data Scientist | Lil Wayne | Real Madrid,,463,1064,1284,http://pbs.twimg.com/profile_images/1408673250599657475/eGNfPEEy_normal.jpg
699,Sat Jan 08 06:37:35 +0000 2022,1479703815154806786,Mazi Uche,@ultimate_kombo Bale? Are you serious?,Data Scientist | Lil Wayne | Real Madrid,,463,1064,1284,http://pbs.twimg.com/profile_images/1408673250599657475/eGNfPEEy_normal.jpg
700,Fri Jan 07 08:07:40 +0000 2022,1479364097342853124,Mazi Uche,"https://t.co/H9OyrI22gj

Working on site to hold my portfolio/capstone projects (I didn't start from scratch 😅.. Template 😬)",Data Scientist | Lil Wayne | Real Madrid,,463,1064,1284,http://pbs.twimg.com/profile_images/1408673250599657475/eGNfPEEy_normal.jpg
701,Fri Jan 07 07:51:38 +0000 2022,1479360062149873670,Mazi Uche,@jokotoyetobi My last boss was a wonderful woman o. Work with na by person to person basis,Data Scientist | Lil Wayne | Real Madrid,,463,1064,1284,http://pbs.twimg.com/profile_images/1408673250599657475/eGNfPEEy_normal.jpg
702,Thu Jan 06 17:28:53 +0000 2022,1479142944024281091,Mazi Uche,"@Apex_Zy https://t.co/UGf8uyp6o8

Rate this 😅",Data Scientist | Lil Wayne | Real Madrid,,463,1064,1284,http://pbs.twimg.com/profile_images/1408673250599657475/eGNfPEEy_normal.jpg
703,Thu Jan 06 17:26:59 +0000 2022,1479142464627920901,Mazi Uche,"@Apex_Zy I thought I knew sql well till I worked with CTE tables.
I'm enjoying it more now",Data Scientist | Lil Wayne | Real Madrid,,463,1064,1284,http://pbs.twimg.com/profile_images/1408673250599657475/eGNfPEEy_normal.jpg
704,Thu Jan 06 07:15:36 +0000 2022,1478988604609380354,Mazi Uche,"@TheBriDen If you want to talk to me, talk to me directly.",Data Scientist | Lil Wayne | Real Madrid,,463,1064,1284,http://pbs.twimg.com/profile_images/1408673250599657475/eGNfPEEy_normal.jpg
705,Wed Jan 05 11:34:46 +0000 2022,1478691437264912385,Mazi Uche,"@ChuGailx That's that mud we are talking about. There is someone out there will to roll in the mud with you.
Doc di… https://t.co/P1RQAVxnqp",Data Scientist | Lil Wayne | Real Madrid,,463,1064,1284,http://pbs.twimg.com/profile_images/1408673250599657475/eGNfPEEy_normal.jpg
706,Wed Jan 05 11:28:28 +0000 2022,1478689852283572225,Mazi Uche,"@ChuGailx I see no wrong in how or what you call them.. Just don't Cry foul when they call you what they want.

The… https://t.co/Pggw30peoc",Data Scientist | Lil Wayne | Real Madrid,,463,1064,1284,http://pbs.twimg.com/profile_images/1408673250599657475/eGNfPEEy_normal.jpg
707,Wed Jan 05 11:21:51 +0000 2022,1478688190009651200,Mazi Uche,@ChuGailx 1 he called it afamails like you did. 2. He implied that being alfa mail has zeo value. I don't condone w… https://t.co/xBdqcRSQmX,Data Scientist | Lil Wayne | Real Madrid,,463,1064,1284,http://pbs.twimg.com/profile_images/1408673250599657475/eGNfPEEy_normal.jpg
708,Wed Jan 05 11:03:28 +0000 2022,1478683560462721025,Mazi Uche,@GhstLenny @this_vid,Data Scientist | Lil Wayne | Real Madrid,,463,1064,1284,http://pbs.twimg.com/profile_images/1408673250599657475/eGNfPEEy_normal.jpg
709,Wed Jan 05 10:59:32 +0000 2022,1478682570825080833,Mazi Uche,"@ChuGailx In as much as they shouldn't have gone far to slander him, he shouldn't have been condescending.. You sti… https://t.co/K0BEaC6I7x",Data Scientist | Lil Wayne | Real Madrid,,463,1064,1284,http://pbs.twimg.com/profile_images/1408673250599657475/eGNfPEEy_normal.jpg
710,Wed Jan 05 05:06:58 +0000 2022,1478593846875467777,Mazi Uche,@MrOdanz @AvrilAmaka Get for 2,Data Scientist | Lil Wayne | Real Madrid,,463,1064,1284,http://pbs.twimg.com/profile_images/1408673250599657475/eGNfPEEy_normal.jpg
711,Tue Jan 04 22:31:34 +0000 2022,1478494340389511173,Mazi Uche,@UgwunnaEjikem I've already see a future where those lines will be dished out when a man comits... Clock work,Data Scientist | Lil Wayne | Real Madrid,,463,1064,1284,http://pbs.twimg.com/profile_images/1408673250599657475/eGNfPEEy_normal.jpg
712,Tue Jan 04 22:26:29 +0000 2022,1478493063047749634,Mazi Uche,@_PLICE @AttaBoi_Westy I think it just gets them hooked ok it. Kinda like your dealer giving you first dose free,Data Scientist | Lil Wayne | Real Madrid,,463,1064,1284,http://pbs.twimg.com/profile_images/1408673250599657475/eGNfPEEy_normal.jpg
713,Tue Jan 04 18:28:36 +0000 2022,1478433195024691201,Mazi Uche,"CTE table in postgreSQL is amazing.
No need creating temp tables",Data Scientist | Lil Wayne | Real Madrid,,463,1064,1284,http://pbs.twimg.com/profile_images/1408673250599657475/eGNfPEEy_normal.jpg
714,Tue Jan 04 14:19:15 +0000 2022,1478370446840147968,Mazi Uche,@_PLICE I so hate this part of Twitter.. Na wetin kill Izu,Data Scientist | Lil Wayne | Real Madrid,,463,1064,1284,http://pbs.twimg.com/profile_images/1408673250599657475/eGNfPEEy_normal.jpg
715,Tue Jan 04 14:18:24 +0000 2022,1478370231605207054,Mazi Uche,@_empressenergy Who is bibi... Update me this gist,Data Scientist | Lil Wayne | Real Madrid,,463,1064,1284,http://pbs.twimg.com/profile_images/1408673250599657475/eGNfPEEy_normal.jpg
716,Tue Jan 04 11:18:42 +0000 2022,1478325009668005890,Mazi Uche,Power Bi roles everywhere.. Handicap for Mac users 😅,Data Scientist | Lil Wayne | Real Madrid,,463,1064,1284,http://pbs.twimg.com/profile_images/1408673250599657475/eGNfPEEy_normal.jpg
